clip_id,raw_answer,predicted,ground_truth
5100401029.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401030.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401031.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401032.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401033.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100401034.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,1
5100401035.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100401036.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401038.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401039.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401040.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of the camera, possibly on a chair, with their hands resting on their lap or arms crossed.
Rating: 2",2,2
5100401042.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401043.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting upright in a chair, with their head turned to one side.
Rating: 2",2,1
5100401044.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100401045.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100401046.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401047.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401048.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401049.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100401050.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401051.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100401053.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera directly.
Rating: 2",2,3
5100401054.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,2
5100401055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100401056.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401057.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100401059.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401060.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,2
5100401061.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401062.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401063.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401064.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera directly.
Rating: 2",2,2
5100401065.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,1
5100401066.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401067.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera directly.
Rating: 2",2,2
5100401069.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401070.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401071.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401072.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100401073.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401074.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100401075.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401076.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401077.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100401078.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402001.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, wearing headphones, and has their hands resting on their lap or arms crossed.
Rating: 2",2,1
5100402002.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402004.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402005.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402007.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402008.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402009.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402011.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402012.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402015.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402016.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402017.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402019.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402020.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402023.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402024.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100402028.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402029.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100402031.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of the camera with their head slightly tilted downwards.
Rating: 2",2,2
5100402032.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402033.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a white wall, with their head turned to one side.
Rating: 2",2,2
5100402034.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,2
5100402035.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100402036.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100402037.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,2
5100402038.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402039.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100402040.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100402046.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402047.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402048.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,2
5100402049.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, with their head slightly tilted forward.
Rating: 2",2,3
5100402050.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402051.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402052.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera directly.
Rating: 2",2,2
5100402053.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402054.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera directly.
Rating: 2",2,2
5100402055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402057.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly listening to an audio source, but their body posture does not provide enough information to make a confident assessment.
Rating: 2 [Based on the limited visual information available, it's difficult to accurately assess the student's engagement level.]",2,2
5100402058.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100402059.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,2
5100402062.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, suggesting an active engagement with the content of the video.
Rating: 2",2,1
5100402063.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,1
5100402065.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100402066.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402067.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402068.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100402069.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100421001.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their head slightly tilted and hands resting on the table.
Rating: 2",2,3
5100421002.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,2
5100421003.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his lap.
Rating: 2",2,3
5100421005.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted, and they are wearing headphones.
Rating: 2",2,3
5100421007.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and their hands resting on the surface.
Rating: 2",2,2
5100421009.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,2
5100421011.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted forward, and they are wearing headphones.
Rating: 2",2,2
5100421012.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2 [Based on the image, it seems like the student is engaged but not highly engaged, as they are not actively interacting with the content or showing any strong emotional response.]",2,3
5100421013.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2 [Based on the image, it seems like the student is engaged but not highly engaged, as they are not actively interacting with the content or showing any strong emotional response.]",2,2
5100421015.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and their hands resting on the surface.
Rating: 2",2,3
5100421016.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or desk.
Rating: 2",2,3
5100421017.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his lap.
Rating: 2",2,2
5100421018.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted forward, and they are wearing headphones.
Rating: 2",2,2
5100421019.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and their hands resting on the surface.
Rating: 2",2,3
5100421020.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,2
5100421021.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted forward, and they are wearing headphones.
Rating: 2",2,3
5100421024.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,3
5100421025.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2 [Based on the image, it seems like the student is engaged but not highly engaged, as they are not actively interacting with the content or showing any strong emotional response.]",2,2
5100421026.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100421027.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his lap.
Rating: 2",2,2
5100421029.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,3
5100421032.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,3
5100421033.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their head slightly tilted and their hands resting on the table.
Rating: 2",2,3
5100421034.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a wall with posters on it, wearing headphones and has a microphone in front of him.
Rating: 2 - The student seems to be engaged but not highly engaged as he is not actively participating in the video or showing any strong emotions.",2,3
5100421038.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen, with their hands resting on their lap.
Rating: 2",2,2
5100421039.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2 [Based on the image, it seems like the student is engaged but not highly engaged, as they are not actively interacting with the content or showing any strong emotional response.]",2,3
5100421040.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a wall with posters on it, wearing headphones around their neck.
Rating: 2",2,2
5100421041.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,2
5100421043.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,2
5100421045.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall, with their head slightly tilted and their hands resting on their legs.
Rating: 2",2,2
5100421047.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
5100421048.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his lap.
Rating: 2",2,3
5100421049.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,3
5100421050.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
5100421051.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,2
5100421052.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,2
5100421053.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,3
5100421054.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting in front of the camera, with one hand raised near their face.
Rating: 2",2,2
5100421056.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted, and they are wearing headphones.
Rating: 2",2,3
5100421057.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones.
Rating: 2",2,3
5100421058.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,2
5100421059.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones.
Rating: 2",2,2
5100421060.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and their hands resting on the surface.
Rating: 2",2,2
5100421061.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted forward, and they are wearing headphones.
Rating: 2",2,2
5100421062.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones.
Rating: 2",2,3
5100421063.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,2
5100421064.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,3
5100421065.avi,"Expression: The student appears to be focused and attentive, with a slight frown or serious expression.
Posture: The student is sitting upright in front of the camera, with their head slightly tilted downwards.
Rating: 2",2,3
5100421067.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted, wearing headphones.
Rating: 2",2,2
5100421068.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,3
5100421069.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones.
Rating: 2",2,2
5100421070.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,3
5100421071.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted, and they are wearing headphones.
Rating: 2",2,2
5100421072.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,2
5100421073.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his legs.
Rating: 2",2,3
5100421074.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, wearing headphones and has his hands resting on his lap.
Rating: 2",2,2
5100421076.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100421078.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100421079.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a wall with posters on it, wearing headphones and has his hands resting on his legs.
Rating: 2",2,3
5100421080.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100421081.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting down, leaning slightly forward with their arms resting on their knees.
Rating: 2",2,3
5100422002.avi,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrows.
Posture: The student is sitting in front of the camera with their head slightly tilted to one side.
Rating: 2",2,2
5100422003.avi,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrows.
Posture: The student is sitting in front of the camera, looking directly at it.
Rating: 2",2,2
5100422004.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their head slightly tilted and their hands resting on their lap or arms.
Rating: 2",2,3
5100422005.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their head slightly tilted, and they are wearing headphones.
Rating: 2",2,2
5100422006.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their hands resting on the table in front of them, and they are wearing headphones.
Rating: 2",2,3
5100422007.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their hands on the table, leaning slightly forward.
Rating: 2",2,2
5100422008.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their arms resting on it and their legs crossed.
Rating: 2",2,2
5100422009.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a computer, with their hands resting on their lap and their legs crossed.
Rating: 2",2,2
5100422011.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their hands resting on it and their legs crossed.
Rating: 2",2,2
5100422012.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
5100422013.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their hands resting on it and their legs crossed.
Rating: 2",2,2
5100422014.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their legs crossed and hands resting on their lap.
Rating: 2",2,2
5100422016.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2 [Based on the image, it seems like the student is engaged but not highly engaged, as they are not actively interacting with the content or showing any strong emotional response.]",2,2
5100422017.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their hands resting on it and their legs crossed.
Rating: 2",2,3
5100422018.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100422019.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and hands resting on the surface.
Rating: 2",2,3
5100422022.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and they are wearing headphones around their neck.
Rating: 2",2,2
5100422023.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk, with their head slightly tilted and hands resting on the table.
Rating: 2",2,2
5100422024.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
5100422025.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and their hands resting on the surface.
Rating: 2",2,3
5100422026.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and their hands resting on the surface.
Rating: 2",2,3
5100422027.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a desk or table, with their head slightly tilted and hands resting on the surface.
Rating: 2",2,2
5100422028.avi,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting with their arms crossed, which could indicate a relaxed or contemplative posture.
Rating: 2",2,3
5100422029.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, and he has his head slightly tilted to one side.
Rating: 2",2,2
5100422030.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting in front of a wall with posters, leaning slightly forward with their arms resting on a surface.
Rating: 2",2,2
5100422033.avi,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a wall with posters on it, wearing headphones around their neck.
Rating: 2",2,2
